ORDER ID,ORDER DATE,SHIP DATE,SHIP MODE,CUSTOMER NAME,SEGMENT,STATE,COUNTRY,MARKET,REGION,PRODUCT ID,CATEGORY,SUB CATEGROY,PRODUCT NAME,SALES,QUANTITY,DISCOUNT,PROFIT,SHIPPING COST,ORDER PRIORITY
CA-2014-158120,18-11-2014,22-11-2014,Standard Class,Katharine Harms,Corporate,Oregon,United States,US,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4,7,0.7,-3.465,0.41,Medium
TU-2014-6200,18-11-2014,22-11-2014,Standard Class,Adrian Barton,Consumer,Ankara,Turkey,EMEA,EMEA,OFF-FEL-10000998,Office Supplies,Storage,"Fellowes Box, Single Width",8,1,0.6,-10.656,0.32,Medium
TU-2014-4080,18-11-2014,19-11-2014,First Class,Guy Thornton,Consumer,Ankara,Turkey,EMEA,EMEA,OFF-ACC-10000218,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",3,1,0.6,-1.086,0.3,Medium
NI-2014-4660,18-11-2014,20-11-2014,Second Class,Tom Ashbrook,Home Office,Oyo,Nigeria,Africa,Africa,OFF-OIC-10001921,Office Supplies,Fasteners,"OIC Clamps, Assorted Sizes",21,4,0.7,-23.496,0.09,High
ES-2014-3785216,19-11-2014,23-11-2014,Standard Class,Harry Greene,Consumer,Nord-Pas-de-Calais,France,EU,Central,FUR-CH-10002891,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable","5,729",14,0.1,63.546,572.95,High
IN-2014-13639,19-11-2014,25-11-2014,Standard Class,Rick Wilson,Corporate,Western Australia,Australia,APAC,Oceania,TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size","3,524",6,0.1,861.372,531.28,Low
IN-2014-51607,19-11-2014,24-11-2014,Standard Class,Harold Dahlen,Home Office,Hunan,China,APAC,North Asia,FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal","2,061",5,0,886.05,179.5,Medium
IN-2014-67504,19-11-2014,24-11-2014,Standard Class,Claudia Bergmann,Corporate,Queensland,Australia,APAC,Oceania,TEC-AC-10004414,Technology,Accessories,"Enermax Router, Bluetooth",930,4,0.1,227.268,86.34,Medium
US-2014-166177,19-11-2014,22-11-2014,Second Class,Fred Hopkins,Corporate,Coahuila,Mexico,LATAM,North,FUR-BO-10004340,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",705,3,0.2,-132.228,73.22,Medium
IN-2014-67504,19-11-2014,24-11-2014,Standard Class,Claudia Bergmann,Corporate,Queensland,Australia,APAC,Oceania,FUR-CH-10001322,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable","1,714",4,0.1,228.48,69.73,Medium
MX-2014-144407,19-11-2014,24-11-2014,Standard Class,Becky Pak,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,TEC-CO-10000137,Technology,Copiers,"Canon Wireless Fax, Color",607,3,0.202,28.8396,58.35,Medium
US-2014-135314,19-11-2014,19-11-2014,Same Day,Adam Bellavance,Home Office,Chiriquí,Panama,LATAM,Central,FUR-CH-10003941,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",364,2,0.4,-109.344,49.45,High
RO-2014-9560,19-11-2014,23-11-2014,Standard Class,Tonja Turnell,Home Office,Iasi,Romania,EMEA,EMEA,OFF-SME-10000746,Office Supplies,Storage,"Smead Lockers, Industrial",199,1,0,55.68,37.6,High
IN-2014-51607,19-11-2014,24-11-2014,Standard Class,Harold Dahlen,Home Office,Hunan,China,APAC,North Asia,TEC-AC-10003750,Technology,Accessories,"Memorex Memory Card, Erganomic",400,4,0,112.08,37.05,Medium
IN-2014-81973,19-11-2014,19-11-2014,Same Day,John Grady,Corporate,Otago,New Zealand,APAC,Oceania,FUR-BO-10002793,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",236,2,0.4,39.348,34.03,High
RO-2014-9560,19-11-2014,23-11-2014,Standard Class,Tonja Turnell,Home Office,Iasi,Romania,EMEA,EMEA,TEC-ENE-10004520,Technology,Accessories,"Enermax Mouse, Erganomic",305,8,0,21.12,31.06,High
ES-2014-3785216,19-11-2014,23-11-2014,Standard Class,Harry Greene,Consumer,Nord-Pas-de-Calais,France,EU,Central,TEC-CO-10001487,Technology,Copiers,"Canon Ink, Digital",250,2,0.15,-11.757,29.5,High
US-2014-135314,19-11-2014,19-11-2014,Same Day,Adam Bellavance,Home Office,Chiriquí,Panama,LATAM,Central,FUR-CH-10002010,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",139,6,0.4,2.232,28.58,High
CA-2014-104864,19-11-2014,24-11-2014,Second Class,Jim Sink,Corporate,Florida,United States,US,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389,4,0.2,48.632,23.72,Medium
IN-2014-67504,19-11-2014,24-11-2014,Standard Class,Claudia Bergmann,Corporate,Queensland,Australia,APAC,Oceania,FUR-BO-10002204,Furniture,Bookcases,"Bush Corner Shelving, Traditional",335,3,0.1,133.893,23.59,Medium
US-2014-132444,19-11-2014,22-11-2014,First Class,Christina DeMoss,Consumer,Washington,United States,US,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,133,4,0,54.3332,23.11,High
CA-2014-107825,19-11-2014,19-11-2014,Same Day,Nona Balk,Corporate,Wisconsin,United States,US,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",93,6,0,24.9804,21.65,High
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-BOS-10001772,Office Supplies,Art,"Boston Markers, Easy-Erase",213,8,0,18.96,20.63,Medium
ES-2014-3785216,19-11-2014,23-11-2014,Standard Class,Harry Greene,Consumer,Nord-Pas-de-Calais,France,EU,Central,OFF-SU-10001813,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",213,14,0,4.2,19.69,High
US-2014-123288,19-11-2014,23-11-2014,Standard Class,Mick Crebagga,Consumer,Ancash,Peru,LATAM,South,TEC-PH-10001677,Technology,Phones,"Nokia Office Telephone, Full Size",159,6,0.4,-47.832,19.04,Medium
US-2014-166177,19-11-2014,22-11-2014,Second Class,Fred Hopkins,Corporate,Coahuila,Mexico,LATAM,North,FUR-CH-10001897,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",243,1,0.2,-9.108,16.37,Medium
IN-2014-79089,19-11-2014,21-11-2014,Second Class,Mark Packer,Home Office,Victoria,Australia,APAC,Oceania,FUR-CH-10004387,Furniture,Chairs,"Office Star Bag Chairs, Red",200,4,0.1,11.064,13.69,High
MX-2014-112676,19-11-2014,19-11-2014,Same Day,Lela Donovan,Corporate,Panama,Panama,LATAM,Central,OFF-EN-10001109,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",94,9,0.4,1.476,12.52,High
US-2014-132444,19-11-2014,22-11-2014,First Class,Christina DeMoss,Consumer,Washington,United States,US,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,96,3,0,9.594,12.46,High
US-2014-132444,19-11-2014,22-11-2014,First Class,Christina DeMoss,Consumer,Washington,United States,US,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,170,6,0,45.8136,10.89,High
IR-2014-1860,19-11-2014,24-11-2014,Standard Class,Sample Company A,Home Office,Khuzestan,Iran,EMEA,EMEA,TEC-OKI-10002736,Technology,Machines,"Okidata Card Printer, Red",173,1,0,20.73,10.77,High
CA-2014-107825,19-11-2014,19-11-2014,Same Day,Nona Balk,Corporate,Wisconsin,United States,US,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",38,1,0,10.5728,10.22,High
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-KIT-10000717,Office Supplies,Appliances,"KitchenAid Toaster, White",167,2,0,66.72,9.94,Medium
MX-2014-105200,19-11-2014,21-11-2014,Second Class,Michelle Arnett,Home Office,Distrito Federal,Mexico,LATAM,North,FUR-BO-10004459,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",90,1,0.2,-1.132,8.89,High
ES-2014-3785216,19-11-2014,23-11-2014,Standard Class,Harry Greene,Consumer,Nord-Pas-de-Calais,France,EU,Central,OFF-PA-10001523,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium",94,2,0,27.3,8.84,High
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-JIF-10002228,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",100,2,0,46.98,8.75,Medium
US-2014-166177,19-11-2014,22-11-2014,Second Class,Fred Hopkins,Corporate,Coahuila,Mexico,LATAM,North,OFF-FA-10000713,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",50,4,0,6.4,8.34,Medium
MX-2014-105200,19-11-2014,21-11-2014,Second Class,Michelle Arnett,Home Office,Distrito Federal,Mexico,LATAM,North,TEC-AC-10001013,Technology,Accessories,"SanDisk Mouse, USB",77,3,0,9.24,7.99,High
CA-2014-160122,19-11-2014,24-11-2014,Standard Class,Russell D'Ascenzo,Consumer,Illinois,United States,US,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127,2,0.3,-25.4772,7.86,Medium
MX-2014-144407,19-11-2014,24-11-2014,Standard Class,Becky Pak,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-ST-10002463,Office Supplies,Storage,"Eldon Trays, Single Width",102,4,0.2,12.8,7.78,Medium
ES-2014-4295205,19-11-2014,21-11-2014,First Class,Chris McAfee,Consumer,Nord-Pas-de-Calais,France,EU,Central,OFF-PA-10001492,Office Supplies,Paper,"Enermax Note Cards, Premium",30,1,0,6.27,7.73,High
IN-2014-29795,19-11-2014,24-11-2014,Second Class,Frank Carlisle,Home Office,New South Wales,Australia,APAC,Oceania,OFF-AR-10001232,Office Supplies,Art,"Sanford Canvas, Fluorescent",513,11,0.1,119.592,7.4,Medium
IR-2014-1860,19-11-2014,24-11-2014,Standard Class,Sample Company A,Home Office,Khuzestan,Iran,EMEA,EMEA,FUR-SAF-10000565,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",52,1,0,9.33,7.08,High
ES-2014-3538542,19-11-2014,24-11-2014,Standard Class,Pauline Johnson,Consumer,England,United Kingdom,EU,North,OFF-PA-10000277,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium",60,2,0,13.08,6.64,Medium
MX-2014-123470,19-11-2014,23-11-2014,Standard Class,Jonathan Howell,Consumer,México,Mexico,LATAM,North,OFF-LA-10002972,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",42,7,0,14.56,6.51,High
CA-2014-104913,19-11-2014,23-11-2014,Standard Class,Dave Kipp,Consumer,New York,United States,US,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",75,5,0,36.7255,6.06,High
US-2014-153927,19-11-2014,25-11-2014,Standard Class,Gary Zandusky,Consumer,Panama,Panama,LATAM,Central,OFF-AR-10003897,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",78,7,0.4,-27.412,5.92,Medium
MX-2014-139794,19-11-2014,24-11-2014,Standard Class,Alyssa Crouse,Corporate,Coahuila,Mexico,LATAM,North,TEC-MA-10003909,Technology,Machines,"StarTech Calculator, Red",74,3,0,10.38,5.88,Medium
IT-2014-1003060,19-11-2014,25-11-2014,Standard Class,Gary Hwang,Consumer,North Holland,Netherlands,EU,Central,TEC-CO-10004563,Technology,Copiers,"HP Copy Machine, Color",245,2,0.5,-78.45,5.77,Medium
IT-2014-2835973,19-11-2014,26-11-2014,Standard Class,Jay Kimmel,Consumer,Campania,Italy,EU,South,OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",45,4,0,12.72,5.54,Low
US-2014-166177,19-11-2014,22-11-2014,Second Class,Fred Hopkins,Corporate,Coahuila,Mexico,LATAM,North,FUR-FU-10001583,Furniture,Furnishings,"Deflect-O Light Bulb, Black",68,9,0.4,11.304,5.48,Medium
TU-2014-6030,19-11-2014,25-11-2014,Standard Class,Patrick Jones,Corporate,Bolu,Turkey,EMEA,EMEA,FUR-BUS-10002639,Furniture,Bookcases,"Bush Corner Shelving, Mobile",101,2,0.6,-45.552,5.01,Medium
CA-2014-104864,19-11-2014,24-11-2014,Second Class,Jim Sink,Corporate,Florida,United States,US,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81,5,0.2,-19.323,4.73,Medium
MX-2014-123470,19-11-2014,23-11-2014,Standard Class,Jonathan Howell,Consumer,México,Mexico,LATAM,North,OFF-AR-10000347,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",53,5,0,9,4.65,High
MX-2014-160493,19-11-2014,24-11-2014,Second Class,Pamela Stobb,Consumer,Guatemala,Guatemala,LATAM,Central,FUR-FU-10004181,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",69,2,0,16.56,4.46,Medium
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,FUR-ADV-10002601,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",52,1,0,24.75,4.37,Medium
IN-2014-81973,19-11-2014,19-11-2014,Same Day,John Grady,Corporate,Otago,New Zealand,APAC,Oceania,OFF-BI-10001456,Office Supplies,Binders,"Avery Binder, Economy",31,4,0.4,0.48,4.05,High
MX-2014-139269,19-11-2014,25-11-2014,Standard Class,Jim Epp,Corporate,Espaillat,Dominican Republic,LATAM,Caribbean,OFF-FA-10002526,Office Supplies,Fasteners,"Accos Staples, 12 Pack",22,4,0.2,7.184,3.78,Low
CA-2014-160122,19-11-2014,24-11-2014,Standard Class,Russell D'Ascenzo,Consumer,Illinois,United States,US,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",56,6,0.2,20.844,3.5,Medium
IN-2014-61974,19-11-2014,23-11-2014,Standard Class,Trudy Glocke,Consumer,Telangana,India,APAC,Central Asia,OFF-FA-10003437,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",39,2,0,10.44,3.49,High
US-2014-113019,19-11-2014,24-11-2014,Standard Class,Chuck Magee,Consumer,Minas Gerais,Brazil,LATAM,South,OFF-EN-10003544,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",23,5,0.6,-19.88,3.29,High
MX-2014-105200,19-11-2014,21-11-2014,Second Class,Michelle Arnett,Home Office,Distrito Federal,Mexico,LATAM,North,OFF-FA-10000406,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",18,2,0,1.64,3.28,High
IN-2014-67504,19-11-2014,24-11-2014,Standard Class,Claudia Bergmann,Corporate,Queensland,Australia,APAC,Oceania,OFF-LA-10004756,Office Supplies,Labels,"Avery Removable Labels, Laser Printer Compatible",39,4,0.1,13.224,3.18,Medium
CA-2014-104864,19-11-2014,24-11-2014,Second Class,Jim Sink,Corporate,Florida,United States,US,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20,8,0.7,-16.1856,3.09,Medium
ES-2014-4869579,19-11-2014,24-11-2014,Standard Class,Michelle Ellison,Corporate,England,United Kingdom,EU,North,OFF-FA-10002248,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",25,3,0,10.62,3.07,High
IN-2014-81973,19-11-2014,19-11-2014,Same Day,John Grady,Corporate,Otago,New Zealand,APAC,Oceania,OFF-FA-10002900,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",15,2,0.4,-5.316,3.05,High
IT-2014-2835973,19-11-2014,26-11-2014,Standard Class,Jay Kimmel,Consumer,Campania,Italy,EU,South,OFF-ST-10001195,Office Supplies,Storage,"Smead Box, Wire Frame",24,4,0.4,-9.144,2.89,Low
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-TEN-10000703,Office Supplies,Storage,"Tenex Trays, Blue",54,1,0,11.37,2.4,Medium
TU-2014-3290,19-11-2014,25-11-2014,Standard Class,Clay Ludtke,Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-MEM-10002524,Technology,Accessories,"Memorex Mouse, USB",45,4,0.6,-46.632,2.26,Medium
IN-2014-29795,19-11-2014,24-11-2014,Second Class,Frank Carlisle,Home Office,New South Wales,Australia,APAC,Oceania,OFF-BI-10000871,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",31,3,0.1,7.245,2.09,Medium
ES-2014-4869579,19-11-2014,24-11-2014,Standard Class,Michelle Ellison,Corporate,England,United Kingdom,EU,North,OFF-BI-10004028,Office Supplies,Binders,"Ibico Index Tab, Durable",19,2,0,8.1,2,High
MX-2014-123470,19-11-2014,23-11-2014,Standard Class,Jonathan Howell,Consumer,México,Mexico,LATAM,North,OFF-BI-10001613,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",13,3,0,5.4,1.98,High
MX-2014-102351,19-11-2014,24-11-2014,Standard Class,Chuck Magee,Consumer,Jalisco,Mexico,LATAM,North,OFF-EN-10003529,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",58,5,0,15.1,1.86,Medium
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,FUR-ADV-10000847,Furniture,Furnishings,"Advantus Stacking Tray, Black",26,1,0,7.38,1.85,Medium
IT-2014-1003060,19-11-2014,25-11-2014,Standard Class,Gary Hwang,Consumer,North Holland,Netherlands,EU,Central,OFF-AR-10001898,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",27,2,0.5,-24.57,1.76,Medium
IN-2014-35311,19-11-2014,23-11-2014,Standard Class,Guy Thornton,Consumer,South Australia,Australia,APAC,Oceania,OFF-FA-10004527,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",24,2,0.1,2.142,1.76,Medium
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-BIN-10000901,Office Supplies,Art,"Binney & Smith Pens, Water Color",15,1,0,5.43,1.74,Medium
US-2014-132444,19-11-2014,22-11-2014,First Class,Christina DeMoss,Consumer,Washington,United States,US,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8,2,0.2,2.9568,1.65,High
ID-2014-14794,19-11-2014,24-11-2014,Standard Class,Jonathan Howell,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-LA-10004623,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",28,5,0.47,-2.175,1.64,Medium
US-2014-158946,19-11-2014,24-11-2014,Standard Class,Jane Waco,Corporate,Ohio,United States,US,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,39,7,0.2,7.7728,1.6,Medium
MO-2014-8000,19-11-2014,23-11-2014,Standard Class,Denny Ordway,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-BOS-10004262,Office Supplies,Art,"Boston Highlighters, Easy-Erase",19,1,0,4.2,1.47,Medium
TU-2014-6640,19-11-2014,23-11-2014,Standard Class,Joy Daniels,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-STA-10004885,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",18,1,0.6,-18.33,1.43,Medium
CA-2014-143434,19-11-2014,25-11-2014,Standard Class,Maria Etezadi,Home Office,Michigan,United States,US,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",20,4,0,8.2992,1.33,Medium
CA-2014-167871,19-11-2014,24-11-2014,Standard Class,Art Ferguson,Consumer,Florida,United States,US,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44,1,0.2,15.5344,1.26,Medium
MX-2014-137575,19-11-2014,23-11-2014,Standard Class,Toby Swindell,Consumer,Guatemala,Guatemala,LATAM,Central,OFF-LA-10002782,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",31,7,0,10.64,1.24,Medium
CA-2014-107825,19-11-2014,19-11-2014,Same Day,Nona Balk,Corporate,Wisconsin,United States,US,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7,2,0,3.4686,1.14,High
MX-2014-137617,19-11-2014,25-11-2014,Standard Class,Karen Bern,Corporate,Santiago,Chile,LATAM,South,OFF-ST-10003172,Office Supplies,Storage,"Eldon Box, Wire Frame",19,3,0,7.26,0.99,Medium
US-2014-135314,19-11-2014,19-11-2014,Same Day,Adam Bellavance,Home Office,Chiriquí,Panama,LATAM,Central,OFF-LA-10001063,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set",12,3,0.4,-1.416,0.79,High
CA-2014-104864,19-11-2014,24-11-2014,Second Class,Jim Sink,Corporate,Florida,United States,US,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,21,4,0.2,7.2576,0.78,Medium
NI-2014-9790,19-11-2014,25-11-2014,Standard Class,John Huston,Consumer,Delta,Nigeria,Africa,Africa,OFF-CAM-10004271,Office Supplies,Envelopes,"Cameo Mailers, Recycled",11,1,0.7,-17.382,0.66,Medium
US-2014-132444,19-11-2014,22-11-2014,First Class,Christina DeMoss,Consumer,Washington,United States,US,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3,2,0,1.4208,0.62,High
IN-2014-51607,19-11-2014,24-11-2014,Standard Class,Harold Dahlen,Home Office,Hunan,China,APAC,North Asia,OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",14,2,0,4.5,0.58,Medium
IN-2014-48870,19-11-2014,26-11-2014,Standard Class,Kelly Collister,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10000439,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",11,2,0.17,2.6556,0.56,Low
CA-2014-107825,19-11-2014,19-11-2014,Same Day,Nona Balk,Corporate,Wisconsin,United States,US,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",6,2,0,2.7354,0.46,High
TX-2014-360,19-11-2014,24-11-2014,Standard Class,Lauren Leatherbury,Consumer,Ashgabat,Turkmenistan,EMEA,EMEA,OFF-ELD-10003918,Office Supplies,Storage,"Eldon Folders, Wire Frame",10,2,0.7,-19.29,0.46,Medium
CA-2014-104864,19-11-2014,24-11-2014,Second Class,Jim Sink,Corporate,Florida,United States,US,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41,8,0.2,14.5152,0.28,Medium
NI-2014-9790,19-11-2014,25-11-2014,Standard Class,John Huston,Consumer,Delta,Nigeria,Africa,Africa,OFF-SAN-10004746,Office Supplies,Art,"Sanford Highlighters, Fluorescent",5,1,0.7,-4.767,0.27,Medium
TU-2014-6030,19-11-2014,25-11-2014,Standard Class,Patrick Jones,Corporate,Bolu,Turkey,EMEA,EMEA,OFF-AVE-10003504,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",5,1,0.6,-1.668,0.25,Medium
CA-2014-167871,19-11-2014,24-11-2014,Standard Class,Art Ferguson,Consumer,Florida,United States,US,South,OFF-SU-10001225,Office Supplies,Supplies,Staples,3,1,0.2,-0.6624,0.21,Medium
TU-2014-3290,19-11-2014,25-11-2014,Standard Class,Clay Ludtke,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-ACC-10004364,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",6,1,0.6,-4.512,0.17,Medium
MX-2014-154907,20-11-2014,20-11-2014,Same Day,Evan Minnotte,Home Office,Durango,Mexico,LATAM,North,TEC-PH-10004196,Technology,Phones,"Samsung Smart Phone, Cordless","1,704",4,0,119.28,592.73,Critical
IN-2014-34632,20-11-2014,23-11-2014,First Class,Mike Pelletier,Home Office,Ho Chí Minh City,Vietnam,APAC,Southeast Asia,OFF-AP-10003621,Office Supplies,Appliances,"KitchenAid Refrigerator, Red","2,191",5,0.17,316.701,280.47,Medium
CA-2014-131254,20-11-2014,22-11-2014,First Class,Nathan Cano,Consumer,Texas,United States,US,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"1,525",6,0.8,-2287.782,263.47,High
